,ImageID,ImgType,Projection,Pred,result
4397,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/67879124614554983802981526054410229036_2eweog.png,PA,PA,PA,True
4398,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/154929163255487655113797944851250278170_hoig3v.png,L,L,L,True
4399,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/60416980535089431443731943843788211385_7krgj2.png,PA,PA,PA,True
4400,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/243633730354743983897301507765318677001_nl4hxj.png,L,L,L,True
4401,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/183884193889618288521329954021747777031_qqjbaz.png,PA,PA,PA,True
4402,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/268610872982024846313308206607217561170_gyswtp.png,PA,PA,PA,True
4403,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/284353054075043225622260270287627142906_kduagg.png,PA,PA,PA,True
4404,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/235077036818000396144348267356304814879_zv44fd.png,PA,PA,PA,True
4405,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/300145910371521760919406217532161090839_5lds98.png,L,L,L,True
4406,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/271334423837223552814578392077200194754_5s6pl3.png,L,L,L,True
4407,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/146315177308095434197767291027000633707_0ngki3.png,L,L,L,True
4408,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/195647396496146564772978522127541201018_nyaw2c.png,PA,PA,PA,True
4409,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/144667675009435127956436188407936103206_2hmq7t.png,PA,PA,PA,True
4410,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/338022211941087644169851010058342426945_x7tuhu.png,L,L,L,True
4411,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/130078111827070011380129004166829283630_knm2t5.png,PA,PA,PA,True
4412,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HUMERUS/patient11584/study1_negative/image1.png,HUMERUS,Otro,Otro,True
4413,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/231779677090102348217464859449304617573_2_r7251i.png,PA,PA,PA,True
4414,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/78126141992328522225542847870469077018_1bpu3c.png,PA,PA,PA,True
4415,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/216462409218053830084725920064260992867_lkvbfa.png,PA,PA,PA,True
4416,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/19996742869856831914584401811113743630_fpyt4o.png,L,L,L,True
4417,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/157096617389453655461557758221440975869_iv0223.png,L,L,L,True
4418,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/246433431542799375840388038085328973200_d0tqqu.png,L,L,L,True
4419,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/55552233354779271886665298516676404035_4tt4jq.png,AP_horizontal,AP_horizontal,PA,False
4420,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/15513283928095684487662034236124358689_su66aa.png,PA,PA,PA,True
4421,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/23223693929592160365996935319060769920_7mjv3r.png,PA,PA,PA,True
4422,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/100818191682329791504797295822718195960_txddeq.png,L,L,L,True
4423,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/16483889276087513959295521578420150977_8ioz28.png,L,L,L,True
4424,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/12582988208641810053552022080964044412_bdbfde.png,PA,PA,PA,True
4425,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/48192286907617719170340717300512818578-2_ctfxpt.png,AP_horizontal,AP_horizontal,AP_horizontal,True
4426,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/84159052316563274841599997795692004601_lwf85m.png,PA,PA,PA,True
4427,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/197786400397231888200896069659759272936_xf63xl.png,L,L,L,True
4428,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/236989185125795034516082443300375856347_facsq6.png,L,L,L,True
4429,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/271796726336931863680392893981910626677_h81yj3.png,PA,PA,PA,True
4430,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FOREARM/patient11495/study1_negative/image1.png,FOREARM,Otro,Otro,True
4431,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/277781839538187875045212526211474406395_knv5ew.png,PA,PA,PA,True
4432,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/45176935047864591873866374398068899105_vnn68e.png,PA,PA,PA,True
4433,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/137388819814035428537164273550346941304_upfy7d.png,L,L,L,True
4434,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/137097101887636417119544541517515697572_tncp5u.png,L,L,L,True
4435,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/157523617736645902073597233809829137894_n8yge0.png,L,L,L,True
4436,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/5866362944861765593166805229275068070_7zum0i.png,L,L,L,True
4437,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/189385479051725013942731578091412445483_fooamy.png,L,L,L,True
4438,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/179008246240251364998871937422728672794_2_ojic7s.png,PA,PA,PA,True
4439,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/46395230386927852209029493820078351515_ysi2l9.png,L,L,L,True
4440,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/52113459603492961915284925171631629281_si0aps.png,L,L,L,True
4441,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/291739425665586478574511176069803925406_tfrdit.png,L,L,L,True
4442,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/75627318848631590955141257004722136494_mrro2p.png,PA,PA,PA,True
4443,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/29271449576321856566273349819315247404_8e0zqa.png,L,L,L,True
4444,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/34949838753127434855857829882983915266_bk0lt5.png,PA,PA,PA,True
4445,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/210508595756388878415948874240899029186_81o4cd.png,L,L,L,True
4446,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/107239381582401863686623599482474203965_tu1hv7.png,PA,PA,PA,True
4447,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/196710258081124440787763304845946970329_u1ejr0.png,PA,PA,PA,True
4448,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/118777760018979925357958611079942954658-2_tk0usp.png,PA,PA,PA,True
4449,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/250788067551524372905999285805820489087_2_rl5y5w.png,PA,PA,PA,True
4450,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HUMERUS/patient11651/study1_positive/image1.png,HUMERUS,Otro,Otro,True
4451,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/16756104790716750227851247855545946869_556vb3.png,PA,PA,PA,True
4452,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/67441937324485839777794580770593462650_wcjqnh.png,PA,PA,PA,True
4453,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/163917413820869022115512657834865738494_773lhb.png,PA,PA,PA,True
4454,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/297905635877304739618578859329495930930_q4qdy4.png,L,L,L,True
4455,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/51458865833146130895679852222633015976_dfkdqb.png,PA,PA,PA,True
4456,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/131881661341604477293271697130119016988_2a556w.png,PA,PA,PA,True
4457,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/Cadera/1/9526432/20080627/02710802_1x1.jpg,HIP,Otro,Otro,True
4458,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/309745245141658649858341015749723300036_-fvfi4.png,L,L,L,True
4459,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/11275374701044077036912933256383053242_ct1m5e.png,PA,PA,PA,True
4460,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/131876220010667888465766533330979561671_r72mo0.png,PA,PA,PA,True
4461,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/209910902908545007684619830102910841692_i6ywmv.png,L,L,L,True
4462,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/9006692146999611340617741952060883699_2nfys6.png,PA,PA,PA,True
4463,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/31871992335230571634700852160263126863_xk7yqu.png,PA,PA,PA,True
4464,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/314421285781981256913569814104427669393_yyk82y.png,PA,PA,PA,True
4465,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/291498825342535989746827182204108026564_eoma5k.png,PA,PA,PA,True
4466,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_SHOULDER/patient11760/study1_negative/image1.png,SHOULDER,Otro,Otro,True
4467,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/130898874195870185440393112148459026234_4_74dgny.png,AP_horizontal,AP_horizontal,AP_horizontal,True
4468,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/105108161388931845634032510947956807965_5cvbss.png,PA,PA,PA,True
4469,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/80848861988969717918984805330809202547_yom73c.png,L,L,L,True
4470,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/214283688465339764975659854414839630437_bnx6fi.png,PA,PA,PA,True
4471,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/333893643270190051154414067719112775155_jtrn9f.png,L,L,L,True
4472,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/210219818921636384079968203882014811818_dgavoz.png,PA,PA,PA,True
4473,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/325355763524831714806449133786901135146_lgmlvl.png,PA,PA,PA,True
4474,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/305157110293886155257401747976484070415_ei1wb6.png,L,L,L,True
4475,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/129558895804525983076082052525318776719_cw4vk8.png,PA,PA,PA,True
4476,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/305555487919693264795901076895771307739_u0cf0n.png,AP_horizontal,AP_horizontal,AP_horizontal,True
4477,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/243293595447606375155765731457482543605_7rjogk.png,PA,PA,PA,True
4478,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/283988526046067441987874034959150979940_pveco3.png,PA,PA,PA,True
4479,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/74052318644230487097562501584903658693_kn9hwj.png,PA,PA,PA,True
4480,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/99609296415758656058769600580910281173_neg2b3.png,L,L,L,True
4481,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/249477080920546225827245735202039462722_ck6dja.png,PA,PA,PA,True
4482,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/119085514016046776802592748117804549230_1da5ca.png,PA,PA,PA,True
4483,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/105134001431231528822856018559795844929_m7aamj.png,PA,PA,PA,True
4484,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/300739968028737602901461218565264425265_4yqwgu.png,PA,PA,PA,True
4485,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/217189821880170263050933993669524298592_2_6ynvrr.png,L,L,L,True
4486,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/131786153884685889694035680476319705854_2_l6ifmp.png,L,L,L,True
4487,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/147600515603176426891649093923561267856_g89wsx.png,PA,PA,PA,True
4488,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/84545123491560549832532130982226930123_vvayv1.png,PA,PA,PA,True
4489,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/20603933864528475844481679646387316748_-bwwif.png,L,L,L,True
4490,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/257854527472772089808877618181595528464_uxvji7.png,PA,PA,PA,True
4491,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/226399320863319349082592705046056097972_bbgekn.png,PA,PA,PA,True
4492,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/193824518434141430099850181588838656156_bwsjb3.png,PA,PA,PA,True
4493,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/94635031388421804463831406480447740086_qojjnz.png,L,L,L,True
4494,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/136089850096265554571780109181504307401_dmubnv.png,AP_horizontal,AP_horizontal,PA,False
4495,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/253396902772760952698284583728312212170_ut4gtd.png,PA,PA,PA,True
4496,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HAND/patient11218/study3_negative/image1.png,HAND,Otro,Otro,True
4497,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/25431353307718658042918263280370163379_awo90g.png,PA,PA,PA,True
4498,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/66881468123383261642499895873059564017_sg6s21.png,L,L,L,True
4499,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FINGER/patient11614/study1_negative/image2.png,FINGER,Otro,Otro,True
4500,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/215848640804890851810883958186097317703_tt17fo.png,L,L,L,True
4501,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/322690422470179861383815569960607195921_gk17qa.png,PA,PA,PA,True
4502,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/96771922672256840533572074205296329352_7ju7dp.png,PA,PA,PA,True
4503,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/201057805582191878293159321323075250850_c7rc3t.png,PA,PA,PA,True
4504,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/231187569614987390455433883958882802805_2_h7esqe.png,L,L,L,True
4505,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/36087670612780143410349099886119640100_e20m1c.png,PA,PA,PA,True
4506,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/10264774615361079899421209816742169428_nzlu5r.png,L,L,L,True
4507,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/325689099947431353187825051059100030776_b04u81.png,AP_horizontal,AP_horizontal,AP_horizontal,True
4508,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/131168961468963741902549985111085647566_2_9r5caj.png,PA,PA,PA,True
4509,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/2302108799739364538642381900119253292_6w3bie.png,PA,PA,PA,True
4510,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/112502252508631049408857131908421096691_srci9r.png,PA,PA,PA,True
4511,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/239080741501975207163482567894572645956_sc15so.png,PA,PA,PA,True
4512,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/338518084156777474041265702992351961892_2_9ul4do.png,PA,PA,PA,True
4513,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/147441011355615967534328551446788268259_bfg1ro.png,L,L,L,True
4514,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/11784354119530323572886991470859012659_w2nkrk.png,L,L,L,True
4515,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/19510627906768332506184633323045973269_mfzfe0.png,L,L,L,True
4516,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/190801183182623549584175828828876629742_ugvc15.png,L,L,L,True
4517,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/1615908482701287632748204382902658219_uvok9k.png,PA,PA,PA,True
4518,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/194829331553371803100724457766872109463_j1eivu.png,L,L,L,True
4519,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/188085463837223301676301236181594671489_e05mv0.png,L,L,L,True
4520,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/68374525279784980750503744891736068586_j48a8h.png,PA,PA,PA,True
4521,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/337936155760171101611279681249026397665_g8x650.png,L,L,L,True
4522,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/109568047713733896197554835342510589103_wdiom0.png,PA,PA,PA,True
4523,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/137462137465481230905221087066840129052_f7tda7.png,PA,PA,PA,True
4524,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/338378677386562628570157534050249114427_jo24zd.png,L,L,L,True
4525,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/200091420165336548849526592472869689994_n0exdu.png,L,L,L,True
4526,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/109632595289119302525510049632709306408_plcd1m.png,AP_horizontal,AP_horizontal,PA,False
4527,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/28008422865914675654872012555091374920_66taln.png,L,L,L,True
4528,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/67944650739363364085307372466618066704_eku7q1.png,L,L,L,True
4529,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/271584668497581656676962324182394113195_ijt0fk.png,AP_horizontal,AP_horizontal,AP_horizontal,True
4530,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/187583960155598479884288671730603156645_tc2wqy.png,PA,PA,PA,True
4531,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/307016032421886884426521024568938420187_4jwaa5.png,PA,PA,PA,True
4532,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/164227566381654924492389125623024695150_ltm8rn.png,PA,PA,PA,True
4533,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/322729003998044809439852710028606111975_arkuhr.png,L,L,PA,False
4534,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/252638019612659444310701084515420127764_nbf9oq.png,AP_horizontal,AP_horizontal,PA,False
4535,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/5992305395118887493737877437554315174_l5ehyg.png,L,L,L,True
4536,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/235066773921270958475575705194158848839_y30pon.png,PA,PA,PA,True
4537,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/279736279618172097988992076738013927283_ikmxul.png,L,L,L,True
4538,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/112280148531621234447097027908498206077_vio0ox.png,PA,PA,PA,True
4539,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/330822558420046512874116918114290063915_2_d6iusc.png,PA,PA,PA,True
4540,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/318462175767949436505978710959718595159_2_hve104.png,PA,PA,PA,True
4541,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/185883306335713209020842109407390676212_iqjv00.png,PA,PA,PA,True
4542,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/100330613357773192416915301158778783830_v6xe9d.png,L,L,L,True
4543,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/181790084624810320604891875998402619231_7llt8j.png,L,L,L,True
4544,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/110519052386194207164409449747965117000_7beyfu.png,L,L,L,True
4545,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/55209515527430922645627776502823456527_kpep0r.png,PA,PA,PA,True
4546,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/73926471130491531581562044300038867917_dm16wr.png,PA,PA,PA,True
4547,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/163424986701718288931702422644078469607_22w7p4.png,PA,PA,PA,True
4548,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/176916031362214177288764683720149616007_-7bzgw.png,L,L,L,True
4549,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/88748414448747030058973620923847316114_j697u8.png,PA,PA,PA,True
4550,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/198132506605130985418916659332106275189_2_4plv35.png,AP_horizontal,AP_horizontal,AP_horizontal,True
4551,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/322780921296214521002315904471391441860_yk4la5.png,PA,PA,PA,True
4552,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/300402816366074653426889413751733292538_b3xvz7.png,PA,PA,PA,True
4553,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/7112315719496931545424537781724419307_5oa19x.png,L,L,L,True
4554,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/284806870308548163666757451464217409509_8fv12s.png,L,L,L,True
4555,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/257273696639795055440516119201724869708_szlui2.png,PA,PA,PA,True
4556,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/239227413237640252579299132504594333469_u3jmgd.png,PA,PA,PA,True
4557,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/Cadera/1/9421088/20080317/02578501_1x1.jpg,HIP,Otro,Otro,True
4558,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/70093896595340887361725501723788492420_vedyd8.png,L,L,L,True
4559,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/330989968935052757351841962451954195571_rqrwsu.png,PA,PA,PA,True
